"resp.id","utility","rating","speed","height","const","theme"
31,-0.751722234733785,-1,"60","200","Wood","Eagle"
31,3.63610489814234,3,"70","300","Wood","Eagle"
31,-0.706789039714776,-1,"50","300","Steel","Dragon"
31,0.0201324960074523,0,"60","300","Steel","Dragon"
31,-3.53062036150195,-4,"40","200","Steel","Dragon"
31,-1.92674159890569,-2,"40","200","Wood","Eagle"
31,1.26037140480484,1,"70","200","Wood","Eagle"
32,-1.12474635636869,-2,"40","300","Steel","Dragon"
32,-2.61938320044231,-3,"50","200","Wood","Dragon"
32,-0.236595566749058,-1,"50","300","Wood","Dragon"
32,-0.395057141404402,-1,"60","300","Wood","Eagle"
32,-2.28652667701321,-3,"60","400","Wood","Eagle"
32,-3.48927944820926,-4,"50","400","Steel","Eagle"
32,-2.42383566106435,-3,"50","400","Steel","Dragon"
32,-3.50753399006194,-4,"40","200","Steel","Dragon"
32,-3.68482698758721,-4,"50","200","Wood","Eagle"
32,-2.77784477509765,-3,"60","200","Wood","Eagle"
32,1.3372312054818,1,"70","300","Wood","Eagle"
32,-0.532366125455541,-1,"50","300","Steel","Dragon"
32,0.37461608703402,0,"60","300","Steel","Dragon"
32,-3.50753399006194,-4,"40","200","Steel","Dragon"
32,-4.27720721850036,-5,"40","200","Wood","Eagle"
32,-1.04555642821145,-2,"70","200","Wood","Eagle"
33,-1.3653216284436,-2,"40","300","Steel","Dragon"
33,-2.5085346799685,-3,"50","200","Wood","Dragon"
33,0.0724760398389215,0,"50","300","Wood","Dragon"
33,-0.892326085913385,-1,"60","300","Wood","Eagle"
33,-2.28051922665126,-3,"60","400","Wood","Eagle"
33,-4.10602641588257,-5,"50","400","Steel","Eagle"
33,-2.43306605791902,-3,"50","400","Steel","Dragon"
33,-3.94633234825102,-4,"40","200","Steel","Dragon"
33,-4.18149503793205,-5,"50","200","Wood","Eagle"
33,-3.47333680572081,-4,"60","200","Wood","Eagle"
33,1.1685575200935,1,"70","300","Wood","Eagle"
33,-1.04487291718115,-2,"50","300","Steel","Dragon"
33,-0.336714684969897,-1,"60","300","Steel","Dragon"
33,-3.94633234825102,-4,"40","200","Steel","Dragon"
33,-4.50194374919451,-5,"40","200","Wood","Eagle"
33,-1.41245319971392,-2,"70","200","Wood","Eagle"
34,-0.561316877101639,-1,"40","300","Steel","Dragon"
34,-2.67864341659923,-3,"50","200","Wood","Dragon"
34,-0.66140406996513,-1,"50","300","Wood","Dragon"
34,-2.27656401288319,-3,"60","300","Wood","Eagle"
34,-4.64505370760586,-5,"60","400","Wood","Eagle"
34,-3.92133318009543,-4,"50","400","Steel","Eagle"
34,-2.01951656224304,-3,"50","400","Steel","Dragon"
34,-2.57855622373574,-3,"40","200","Steel","Dragon"
34,-4.58046003445162,-5,"50","200","Wood","Eagle"
34,-4.29380335951729,-5,"60","200","Wood","Eagle"
34,-0.747850627210225,-1,"70","300","Wood","Eagle"
34,0.348973132479636,0,"50","300","Steel","Dragon"
34,0.635629807413968,0,"60","300","Steel","Dragon"
34,-2.57855622373574,-3,"40","200","Steel","Dragon"
34,-5.49075004403289,-6,"40","200","Wood","Eagle"
34,-2.76508997384432,-3,"70","200","Wood","Eagle"
35,-2.24359483063855,-3,"40","300","Steel","Dragon"
35,-4.48839338801788,-5,"50","200","Wood","Dragon"
35,-2.19825985430822,-3,"50","300","Wood","Dragon"
35,-1.35963122681591,-2,"60","300","Wood","Eagle"
35,-1.7492147111838,-2,"60","400","Wood","Eagle"
35,-3.46925783748935,-4,"50","400","Steel","Eagle"
35,-2.58070643535957,-3,"50","400","Steel","Dragon"
35,-4.53372836434821,-5,"40","200","Steel","Dragon"
35,-5.37694479014765,-6,"50","200","Wood","Eagle"
35,-3.64976476052557,-4,"60","200","Wood","Eagle"
35,0.0928741006970106,0,"70","300","Wood","Eagle"
35,-2.19112295099168,-3,"50","300","Steel","Dragon"
35,-0.463942921369602,-1,"60","300","Steel","Dragon"
35,-4.53372836434821,-5,"40","200","Steel","Dragon"
35,-5.42941666979452,-6,"40","200","Wood","Eagle"
35,-2.19725943301265,-3,"70","200","Wood","Eagle"
36,-2.94930997038443,-3,"40","300","Steel","Dragon"
36,-4.01855903640544,-5,"50","200","Wood","Dragon"
36,-2.98200821816663,-3,"50","300","Wood","Dragon"
36,-3.60414160657052,-4,"60","300","Wood","Eagle"
36,-4.596802815863,-5,"60","400","Wood","Eagle"
36,-6.05359276007305,-7,"50","400","Steel","Eagle"
36,-4.16829861979212,-5,"50","400","Steel","Dragon"
36,-3.98586078862325,-4,"40","200","Steel","Dragon"
36,-5.90385317668637,-6,"50","200","Wood","Eagle"
36,-4.64069242480933,-5,"60","200","Wood","Eagle"
36,-1.65373842674806,-2,"70","300","Wood","Eagle"
36,-3.17563741049963,-4,"50","300","Steel","Dragon"
36,-1.91247665862259,-2,"60","300","Steel","Dragon"
36,-3.98586078862325,-4,"40","200","Steel","Dragon"
36,-5.67752573657118,-6,"40","200","Wood","Eagle"
36,-2.69028924498688,-3,"70","200","Wood","Eagle"
37,0.744887465146661,0,"40","300","Steel","Dragon"
37,0.431416467466575,0,"50","200","Wood","Dragon"
37,1.81431115931833,1,"50","300","Wood","Dragon"
37,3.09249302332557,3,"60","300","Wood","Eagle"
37,2.86228319864905,2,"60","400","Wood","Eagle"
37,2.2572894846978,2,"50","400","Steel","Eagle"
37,1.06415646572416,1,"50","400","Steel","Dragon"
37,-0.638007226705096,-1,"40","200","Steel","Dragon"
37,1.62454948644022,1,"50","200","Wood","Eagle"
37,1.70959833147381,1,"60","200","Wood","Eagle"
37,5.15991919745793,5,"70","300","Wood","Eagle"
37,1.29436629040067,1,"50","300","Steel","Dragon"
37,1.37941513543427,1,"60","300","Steel","Dragon"
37,-0.638007226705096,-1,"40","200","Steel","Dragon"
37,1.0750706611862,1,"40","200","Wood","Eagle"
37,3.77702450560617,3,"70","200","Wood","Eagle"
38,0.135853529917522,0,"40","300","Steel","Dragon"
38,0.0219178693939726,0,"50","200","Wood","Dragon"
38,1.48276351558165,1,"50","300","Wood","Dragon"
38,0.858922621285642,0,"60","300","Wood","Eagle"
38,0.8776288879923,0,"60","400","Wood","Eagle"
38,1.03430840897679,1,"50","400","Steel","Eagle"
38,1.26543976355656,1,"50","400","Steel","Dragon"
38,-1.32499211627016,-2,"40","200","Steel","Dragon"
38,-0.209213485185793,-1,"50","200","Wood","Eagle"
38,-0.601923024902037,-1,"60","200","Wood","Eagle"
38,3.36674799163274,3,"70","300","Wood","Eagle"
38,1.2467334968499,1,"50","300","Steel","Dragon"
38,0.854023957133657,0,"60","300","Steel","Dragon"
38,-1.32499211627016,-2,"40","200","Steel","Dragon"
38,-1.32009345211817,-2,"40","200","Wood","Eagle"
38,1.90590234544506,1,"70","200","Wood","Eagle"
39,-4.91097283628547,-5,"40","300","Steel","Dragon"
39,-6.19172522737483,-7,"50","200","Wood","Dragon"
39,-4.56634191803046,-5,"50","300","Wood","Dragon"
39,-6.40787433932408,-7,"60","300","Wood","Eagle"
39,-6.77911265531859,-7,"60","400","Wood","Eagle"
39,-6.46588559222521,-7,"50","400","Steel","Eagle"
39,-4.60224371160546,-5,"50","400","Steel","Dragon"
39,-6.53635614562984,-7,"40","200","Steel","Dragon"
39,-8.05536710799459,-9,"50","200","Wood","Eagle"
39,-8.03325764866845,-9,"60","200","Wood","Eagle"
39,-4.45849667598949,-5,"70","300","Wood","Eagle"
39,-4.23100539561094,-5,"50","300","Steel","Dragon"
39,-4.2088959362848,-5,"60","300","Steel","Dragon"
39,-6.53635614562984,-7,"40","200","Steel","Dragon"
39,-8.73533454866912,-9,"40","200","Wood","Eagle"
39,-6.08387998533386,-7,"70","200","Wood","Eagle"
40,-2.10808836427205,-3,"40","300","Steel","Dragon"
40,-3.92817054086242,-4,"50","200","Wood","Dragon"
40,-1.7974390257066,-2,"50","300","Wood","Dragon"
40,-0.572614208862607,-1,"60","300","Wood","Eagle"
40,-2.24709558356731,-3,"60","400","Wood","Eagle"
40,-4.54919877937663,-5,"50","400","Steel","Eagle"
40,-4.09266695656347,-5,"50","400","Steel","Dragon"
40,-4.23881987942787,-5,"40","200","Steel","Dragon"
40,-4.38470236367559,-5,"50","200","Wood","Eagle"
40,-2.70334572401843,-3,"60","200","Wood","Eagle"
40,1.39432933692969,1,"70","300","Wood","Eagle"
40,-2.41818558185877,-3,"50","300","Steel","Dragon"
40,-0.736828942201623,-1,"60","300","Steel","Dragon"
40,-4.23881987942787,-5,"40","200","Steel","Dragon"
40,-4.07460514608886,-5,"40","200","Wood","Eagle"
40,-0.736402178226133,-1,"70","200","Wood","Eagle"
41,-1.75074665142537,-2,"40","300","Steel","Dragon"
41,-5.82180526282954,-6,"50","200","Wood","Dragon"
41,-3.74530504260771,-4,"50","300","Wood","Dragon"
41,-4.00638597692925,-5,"60","300","Wood","Eagle"
41,-4.41837865528938,-5,"60","400","Wood","Eagle"
41,-4.12364640874231,-5,"50","400","Steel","Eagle"
41,-2.28111459288591,-3,"50","400","Steel","Dragon"
41,-3.8272468716472,-4,"40","200","Steel","Dragon"
41,-7.66433707868594,-8,"50","200","Wood","Eagle"
41,-6.08288619715107,-7,"60","200","Wood","Eagle"
41,-2.96060103509994,-3,"70","300","Wood","Eagle"
41,-1.86912191452578,-2,"50","300","Steel","Dragon"
41,-0.287671032990917,-1,"60","300","Steel","Dragon"
41,-3.8272468716472,-4,"40","200","Steel","Dragon"
41,-7.54596181558553,-8,"40","200","Wood","Eagle"
41,-5.03710125532177,-6,"70","200","Wood","Eagle"
42,0.832702654913376,0,"40","300","Steel","Dragon"
42,-0.378842681299833,-1,"50","200","Wood","Dragon"
42,2.04548374566958,2,"50","300","Wood","Dragon"
42,2.21291947728583,2,"60","300","Wood","Eagle"
42,0.159383449629316,0,"60","400","Wood","Eagle"
42,-1.13923703804459,-2,"50","400","Steel","Eagle"
42,-1.01242287334435,-2,"50","400","Steel","Dragon"
42,-1.59162377205603,-2,"40","200","Steel","Dragon"
42,-0.505656846000071,-1,"50","200","Wood","Eagle"
42,-0.211406949683576,-1,"60","200","Wood","Eagle"
42,4.63441370806576,4,"70","300","Wood","Eagle"
42,1.04111315431217,1,"50","300","Steel","Dragon"
42,1.33536305062866,1,"60","300","Steel","Dragon"
42,-1.59162377205603,-2,"40","200","Steel","Dragon"
42,-0.714067345398862,-1,"40","200","Wood","Eagle"
42,2.21008728109635,2,"70","200","Wood","Eagle"
43,0.290416637930458,0,"40","300","Steel","Dragon"
43,-1.04454900674293,-2,"50","200","Wood","Dragon"
43,0.328513803106205,0,"50","300","Wood","Dragon"
43,0.19186812734234,0,"60","300","Wood","Eagle"
43,-1.30227160370514,-2,"60","400","Wood","Eagle"
43,-2.21381543267323,-3,"50","400","Steel","Eagle"
43,-1.00972432153727,-2,"50","400","Steel","Dragon"
43,-1.08264617191868,-2,"40","200","Steel","Dragon"
43,-2.24864011787889,-3,"50","200","Wood","Eagle"
43,-1.1811946825068,-2,"60","200","Wood","Eagle"
43,2.16166751994246,2,"70","300","Wood","Eagle"
43,0.484415409510209,0,"50","300","Steel","Dragon"
43,1.5518608448823,1,"60","300","Steel","Dragon"
43,-1.08264617191868,-2,"40","200","Steel","Dragon"
43,-2.44263888945864,-3,"40","200","Wood","Eagle"
43,0.788604710093321,0,"70","200","Wood","Eagle"
44,-0.102984526416713,-1,"40","300","Steel","Dragon"
44,-2.21392771597524,-3,"50","200","Wood","Dragon"
44,-0.509856074060467,-1,"50","300","Wood","Dragon"
44,0.545704947637623,0,"60","300","Wood","Eagle"
44,0.883809806040851,0,"60","400","Wood","Eagle"
44,0.374776781385991,0,"50","400","Steel","Eagle"
44,0.366704477865134,0,"50","400","Steel","Dragon"
44,-1.80705616833149,-2,"40","200","Steel","Dragon"
44,-2.20585541245439,-3,"50","200","Wood","Eagle"
44,-1.15836669427715,-2,"60","200","Wood","Eagle"
44,2.24171300943888,2,"70","300","Wood","Eagle"
44,0.0285996194619059,0,"50","300","Steel","Dragon"
44,1.07608833763914,1,"60","300","Steel","Dragon"
44,-1.80705616833149,-2,"40","200","Steel","Dragon"
44,-2.33743955833301,-3,"40","200","Wood","Eagle"
44,0.5376413675241,0,"70","200","Wood","Eagle"
45,-0.14781396972032,-1,"40","300","Steel","Dragon"
45,-2.34962058339923,-3,"50","200","Wood","Dragon"
45,-0.263445161298638,-1,"50","300","Wood","Dragon"
45,-0.910317023179108,-1,"60","300","Wood","Eagle"
45,-2.25279271410345,-3,"60","400","Wood","Eagle"
45,-0.75098838116459,-1,"50","400","Steel","Eagle"
45,-0.345035845370617,-1,"50","400","Steel","Dragon"
45,-2.23398939182092,-3,"40","200","Steel","Dragon"
45,-2.75557311919321,-3,"50","200","Wood","Eagle"
45,-2.9964924452797,-3,"60","200","Wood","Eagle"
45,0.973121566485504,0,"70","300","Wood","Eagle"
45,0.997439845553721,0,"50","300","Steel","Dragon"
45,0.756520519467225,0,"60","300","Steel","Dragon"
45,-2.23398939182092,-3,"40","200","Steel","Dragon"
45,-3.90082693446725,-4,"40","200","Wood","Eagle"
45,-1.11305385561509,-2,"70","200","Wood","Eagle"
46,-0.454712272230727,-1,"40","300","Steel","Dragon"
46,-2.93834874802863,-3,"50","200","Wood","Dragon"
46,-0.392470652583838,-1,"50","300","Wood","Dragon"
46,1.30328674708649,1,"60","300","Wood","Eagle"
46,0.472182412579925,0,"60","400","Wood","Eagle"
46,-0.371321551834895,-1,"50","400","Steel","Eagle"
46,-1.12947668733136,-2,"50","400","Steel","Dragon"
46,-3.00059036767552,-4,"40","200","Steel","Dragon"
46,-2.18019361253216,-3,"50","200","Wood","Eagle"
46,-1.2425913483583,-2,"60","200","Wood","Eagle"
46,3.167546970782,3,"70","300","Wood","Eagle"
46,-0.298372352824798,-1,"50","300","Steel","Dragon"
46,0.639229911349062,0,"60","300","Steel","Dragon"
46,-3.00059036767552,-4,"40","200","Steel","Dragon"
46,-2.33653353193809,-3,"40","200","Wood","Eagle"
46,0.621668875337214,0,"70","200","Wood","Eagle"
47,0.737443909089324,0,"40","300","Steel","Dragon"
47,-1.46621427887638,-2,"50","200","Wood","Dragon"
47,0.45203860021772,0,"50","300","Wood","Dragon"
47,-0.867709441736971,-1,"60","300","Wood","Eagle"
47,-1.79838876264067,-2,"60","400","Wood","Eagle"
47,-1.29332816057357,-2,"50","400","Steel","Eagle"
47,0.497163677703089,0,"50","400","Steel","Dragon"
47,-1.18080897000477,-2,"40","200","Steel","Dragon"
47,-3.25670611715304,-4,"50","200","Wood","Eagle"
47,-2.78596232083107,-3,"60","200","Wood","Eagle"
47,0.582868628091367,0,"70","300","Wood","Eagle"
47,1.42784299860679,1,"50","300","Steel","Dragon"
47,1.89858679492876,1,"60","300","Steel","Dragon"
47,-1.18080897000477,-2,"40","200","Steel","Dragon"
47,-3.94710520667051,-4,"40","200","Wood","Eagle"
47,-1.33538425100273,-2,"70","200","Wood","Eagle"
48,0.522946806173109,0,"40","300","Steel","Dragon"
48,-2.24428467861083,-3,"50","200","Wood","Dragon"
48,-0.49916243738559,-1,"50","300","Wood","Dragon"
48,0.185758865983018,0,"60","300","Wood","Eagle"
48,-0.423244297181706,-1,"60","400","Wood","Eagle"
48,-0.137644431371149,-1,"50","400","Steel","Eagle"
48,-0.207449948134551,-1,"50","400","Steel","Dragon"
48,-1.22217543505213,-2,"40","200","Steel","Dragon"
48,-2.17447916184743,-3,"50","200","Wood","Eagle"
48,-1.55936337524222,-2,"60","200","Wood","Eagle"
48,2.41466571888274,2,"70","300","Wood","Eagle"
48,0.401553215030173,0,"50","300","Steel","Dragon"
48,1.01666900163538,1,"60","300","Steel","Dragon"
48,-1.22217543505213,-2,"40","200","Steel","Dragon"
48,-2.05308557070449,-3,"40","200","Wood","Eagle"
48,0.669543477657496,0,"70","200","Wood","Eagle"
49,-1.52614176363919,-2,"40","300","Steel","Dragon"
49,-0.87477284583681,-1,"50","200","Wood","Dragon"
49,1.12821998308119,1,"50","300","Wood","Dragon"
49,0.840872187527648,0,"60","300","Wood","Eagle"
49,-0.709439521783625,-1,"60","400","Wood","Eagle"
49,-3.12688814768776,-4,"50","400","Steel","Eagle"
49,-2.63365600708268,-3,"50","400","Steel","Dragon"
49,-3.52913459255719,-4,"40","200","Steel","Dragon"
49,-1.36800498644189,-2,"50","200","Wood","Eagle"
49,-1.16212064139035,-2,"60","200","Wood","Eagle"
49,3.10749534146393,3,"70","300","Wood","Eagle"
49,-1.0833442977714,-2,"50","300","Steel","Dragon"
49,-0.877459952719867,-1,"60","300","Steel","Dragon"
49,-3.52913459255719,-4,"40","200","Steel","Dragon"
49,-1.81080245230968,-2,"40","200","Wood","Eagle"
49,1.10450251254593,1,"70","200","Wood","Eagle"
50,-0.843129783171069,-1,"40","300","Steel","Dragon"
50,-2.12106704124955,-3,"50","200","Wood","Dragon"
50,0.0516349334372265,0,"50","300","Wood","Dragon"
50,1.75144177741871,1,"60","300","Wood","Eagle"
50,1.6663363837624,1,"60","400","Wood","Eagle"
50,0.449322425043248,0,"50","400","Steel","Eagle"
50,-0.491153760534094,-1,"50","400","Steel","Dragon"
50,-3.01583175785784,-4,"40","200","Steel","Dragon"
50,-1.18059085567221,-2,"50","200","Wood","Eagle"
50,-0.421260197268064,-1,"60","200","Wood","Eagle"
50,4.10507289252413,4,"70","300","Wood","Eagle"
50,-0.40604836687778,-1,"50","300","Steel","Dragon"
50,0.353282291526363,0,"60","300","Steel","Dragon"
50,-3.01583175785784,-4,"40","200","Steel","Dragon"
50,-1.6176722719655,-2,"40","200","Wood","Eagle"
50,1.93237091783736,1,"70","200","Wood","Eagle"
51,-2.00475889595288,-3,"40","300","Steel","Dragon"
51,-3.81014737859165,-4,"50","200","Wood","Dragon"
51,-1.85902399457524,-2,"50","300","Wood","Dragon"
51,-2.13781150580221,-3,"60","300","Wood","Eagle"
51,-2.27510641347792,-3,"60","400","Wood","Eagle"
51,-2.36422272823654,-3,"50","400","Steel","Eagle"
51,-1.46910459711949,-2,"50","400","Steel","Dragon"
51,-3.95588227996929,-4,"40","200","Steel","Dragon"
51,-4.7052655097087,-5,"50","200","Wood","Eagle"
51,-4.08893488981863,-5,"60","200","Wood","Eagle"
51,-1.04155308715658,-2,"70","300","Wood","Eagle"
51,-1.33180968944379,-2,"50","300","Steel","Dragon"
51,-0.715479069553721,-1,"60","300","Steel","Dragon"
51,-3.95588227996929,-4,"40","200","Steel","Dragon"
51,-5.37821471621779,-6,"40","200","Wood","Eagle"
51,-2.992676471173,-3,"70","200","Wood","Eagle"
52,-1.11454995405217,-2,"40","300","Steel","Dragon"
52,-2.77141438027507,-3,"50","200","Wood","Dragon"
52,-1.09683103291506,-2,"50","300","Wood","Dragon"
52,1.19138835542013,1,"60","300","Wood","Eagle"
52,0.269243530918271,0,"60","400","Wood","Eagle"
52,-1.51040605825838,-2,"50","400","Steel","Eagle"
52,-2.3925030683137,-3,"50","400","Steel","Dragon"
52,-2.78913330141217,-3,"40","200","Steel","Dragon"
52,-1.88931737021974,-2,"50","200","Wood","Eagle"
52,-0.483194991939878,-1,"60","200","Wood","Eagle"
52,3.55437179730503,3,"70","300","Wood","Eagle"
52,-1.47035824381185,-2,"50","300","Steel","Dragon"
52,-0.0642358655319819,-1,"60","300","Steel","Dragon"
52,-2.78913330141217,-3,"40","200","Steel","Dragon"
52,-1.53350908046006,-2,"40","200","Wood","Eagle"
52,1.87978844994503,1,"70","200","Wood","Eagle"
53,-0.300116655038925,-1,"40","300","Steel","Dragon"
53,-2.53350231024125,-3,"50","200","Wood","Dragon"
53,-0.741163762934337,-1,"50","300","Wood","Dragon"
53,-0.128797948909295,-1,"60","300","Wood","Eagle"
53,-0.871633353610042,-1,"60","400","Wood","Eagle"
53,-0.910773156150926,-1,"50","400","Steel","Eagle"
53,-0.652833391964865,-1,"50","400","Steel","Dragon"
53,-2.09245520234584,-3,"40","200","Steel","Dragon"
53,-2.79144207442731,-3,"50","200","Wood","Eagle"
53,-1.92113649621621,-2,"60","200","Wood","Eagle"
53,1.75569999339658,1,"70","300","Wood","Eagle"
53,0.0900020127358827,0,"50","300","Steel","Dragon"
53,0.960307590946986,0,"60","300","Steel","Dragon"
53,-2.09245520234584,-3,"40","200","Steel","Dragon"
53,-3.18156074220212,-4,"40","200","Wood","Eagle"
53,-0.0366385539103418,-1,"70","200","Wood","Eagle"
54,-2.05577113587827,-3,"40","300","Steel","Dragon"
54,-3.27254990286467,-4,"50","200","Wood","Dragon"
54,-1.04887900866828,-2,"50","300","Wood","Dragon"
54,-0.952757482838562,-1,"60","300","Wood","Eagle"
54,-1.99203085863284,-2,"60","400","Wood","Eagle"
54,-2.63801085195743,-3,"50","400","Steel","Eagle"
54,-2.42207113685342,-3,"50","400","Steel","Dragon"
54,-4.27944203007465,-5,"40","200","Steel","Dragon"
54,-3.48848961796868,-4,"50","200","Wood","Eagle"
54,-3.17642837703495,-4,"60","200","Wood","Eagle"
54,0.911201268008706,0,"70","300","Wood","Eagle"
54,-1.38279776105914,-2,"50","300","Steel","Dragon"
54,-1.07073652012541,-2,"60","300","Steel","Dragon"
54,-4.27944203007465,-5,"40","200","Steel","Dragon"
54,-4.16146299278781,-5,"40","200","Wood","Eagle"
54,-1.31246962618768,-2,"70","200","Wood","Eagle"
55,-1.84099860898943,-2,"40","300","Steel","Dragon"
55,-2.79139059200408,-3,"50","200","Wood","Dragon"
55,-0.758447091663317,-1,"50","300","Wood","Dragon"
55,0.0501794370722379,0,"60","300","Wood","Eagle"
55,-0.378492110232615,-1,"60","400","Wood","Eagle"
55,-1.18921111608456,-2,"50","400","Steel","Eagle"
55,-1.7761084506823,-2,"50","400","Steel","Dragon"
55,-3.87394210933019,-4,"40","200","Steel","Dragon"
55,-2.20449325740634,-3,"50","200","Wood","Eagle"
55,-1.98276406326852,-2,"60","200","Wood","Eagle"
55,1.94019241986169,1,"70","300","Wood","Eagle"
55,-1.34743690337745,-2,"50","300","Steel","Dragon"
55,-1.12570770923964,-2,"60","300","Steel","Dragon"
55,-3.87394210933019,-4,"40","200","Steel","Dragon"
55,-2.69805496301832,-3,"40","200","Wood","Eagle"
55,-0.0927510804790672,-1,"70","200","Wood","Eagle"
56,1.41041373533319,1,"40","300","Steel","Dragon"
56,1.02384702278849,1,"50","200","Wood","Dragon"
56,3.25116175074719,3,"50","300","Wood","Dragon"
56,2.74606626916635,2,"60","300","Wood","Eagle"
56,1.12484413644495,1,"60","400","Wood","Eagle"
56,-0.554525609798019,-1,"50","400","Steel","Eagle"
56,0.422584795380286,0,"50","400","Steel","Dragon"
56,-0.816900992625508,-1,"40","200","Steel","Dragon"
56,0.0467366176101873,0,"50","200","Wood","Eagle"
56,0.518751541207646,0,"60","200","Wood","Eagle"
56,4.5039693362196,4,"70","300","Wood","Eagle"
56,2.04380692810168,2,"50","300","Steel","Dragon"
56,2.51582185169914,2,"60","300","Steel","Dragon"
56,-0.816900992625508,-1,"40","200","Steel","Dragon"
56,-0.586656575158299,-1,"40","200","Wood","Eagle"
56,2.2766546082609,2,"70","200","Wood","Eagle"
57,0.315368645208277,0,"40","300","Steel","Dragon"
57,-2.2540311822406,-3,"50","200","Wood","Dragon"
57,-0.59561859120431,-1,"50","300","Wood","Dragon"
57,0.0685527873054443,0,"60","300","Wood","Eagle"
57,-0.641211467637495,-1,"60","400","Wood","Eagle"
57,-0.179435693269333,-1,"50","400","Steel","Eagle"
57,-0.113460349954354,-1,"50","400","Steel","Dragon"
57,-1.34304394582801,-2,"40","200","Steel","Dragon"
57,-2.32000652555558,-3,"50","200","Wood","Eagle"
57,-1.58985980373084,-2,"60","200","Wood","Eagle"
57,1.75178189031633,1,"70","300","Wood","Eagle"
57,0.596303904988586,0,"50","300","Steel","Dragon"
57,1.32645062681332,1,"60","300","Steel","Dragon"
57,-1.34304394582801,-2,"40","200","Steel","Dragon"
57,-2.60094178533588,-3,"40","200","Wood","Eagle"
57,0.0933692992800443,0,"70","200","Wood","Eagle"
58,-1.27727843633368,-2,"40","300","Steel","Dragon"
58,-1.6609001842006,-2,"50","200","Wood","Dragon"
58,0.10781180696582,0,"50","300","Wood","Dragon"
58,-1.22901389513489,-2,"60","300","Wood","Eagle"
58,-1.60735443583416,-2,"60","400","Wood","Eagle"
58,-2.20113002804784,-3,"50","400","Steel","Eagle"
58,-0.856427934723596,-1,"50","400","Steel","Dragon"
58,-3.0459904275001,-4,"40","200","Steel","Dragon"
58,-3.00560227752484,-4,"50","200","Wood","Eagle"
58,-2.99772588630131,-3,"60","200","Wood","Eagle"
58,1.20763355469305,1,"70","300","Wood","Eagle"
58,-0.478087394024327,-1,"50","300","Steel","Dragon"
58,-0.47021100280079,-1,"60","300","Steel","Dragon"
58,-3.0459904275001,-4,"40","200","Steel","Dragon"
58,-3.80479331983419,-4,"40","200","Wood","Eagle"
58,-0.561078436473374,-1,"70","200","Wood","Eagle"
59,0.14610369155612,0,"40","300","Steel","Dragon"
59,-1.43426520778891,-2,"50","200","Wood","Dragon"
59,0.50440903062755,0,"50","300","Wood","Dragon"
59,2.14927881678969,2,"60","300","Wood","Eagle"
59,1.39514535010824,1,"60","400","Wood","Eagle"
59,0.706218211514049,0,"50","400","Steel","Eagle"
59,-0.0112942507264508,-1,"50","400","Steel","Dragon"
59,-1.79257054686034,-2,"40","200","Steel","Dragon"
59,-0.716752745548409,-1,"50","200","Wood","Eagle"
59,0.210604578373234,0,"60","200","Wood","Eagle"
59,3.71645611493024,3,"70","300","Wood","Eagle"
59,0.742839215954999,0,"50","300","Steel","Dragon"
59,1.67019653987664,1,"60","300","Steel","Dragon"
59,-1.79257054686034,-2,"40","200","Steel","Dragon"
59,-1.31348826994729,-2,"40","200","Wood","Eagle"
59,1.77778187651378,1,"70","200","Wood","Eagle"
60,-2.03567669824511,-3,"40","300","Steel","Dragon"
60,-3.35170620338074,-4,"50","200","Wood","Dragon"
60,-1.34880005784714,-2,"50","300","Wood","Dragon"
60,-0.962621442300038,-1,"60","300","Wood","Eagle"
60,-1.95804651809588,-2,"60","400","Wood","Eagle"
60,-2.87455156452942,-3,"50","400","Steel","Eagle"
60,-2.58020429787991,-3,"50","400","Steel","Dragon"
60,-4.03858284377872,-5,"40","200","Steel","Dragon"
60,-3.64605347003025,-4,"50","200","Wood","Eagle"
60,-2.96552758783364,-3,"60","200","Wood","Eagle"
60,0.432500465832625,0,"70","300","Wood","Eagle"
60,-1.58477922208407,-2,"50","300","Steel","Dragon"
60,-0.904253339887462,-1,"60","300","Steel","Dragon"
60,-4.03858284377872,-5,"40","200","Steel","Dragon"
60,-4.0969509461913,-5,"40","200","Wood","Eagle"
60,-1.57040567970098,-2,"70","200","Wood","Eagle"
61,0.135372074256873,0,"40","300","Steel","Dragon"
61,0.0727407651872303,0,"50","200","Wood","Dragon"
61,2.13203130096111,2,"50","300","Wood","Dragon"
61,0.383224876966614,0,"60","300","Wood","Eagle"
61,-0.515019387948549,-1,"60","400","Wood","Eagle"
61,-0.794447303304705,-1,"50","400","Steel","Eagle"
61,0.589027145406667,0,"50","400","Steel","Dragon"
61,-1.92391846151701,-2,"40","200","Steel","Dragon"
61,-1.31073368352414,-2,"50","200","Wood","Eagle"
61,-1.67606565880726,-2,"60","200","Wood","Eagle"
61,2.39641731067349,2,"70","300","Wood","Eagle"
61,1.48727141032183,1,"50","300","Steel","Dragon"
61,1.12193943503871,1,"60","300","Steel","Dragon"
61,-1.92391846151701,-2,"40","200","Steel","Dragon"
61,-2.6626330195891,-3,"40","200","Wood","Eagle"
61,0.337126774899607,0,"70","200","Wood","Eagle"
62,0.886237114593621,0,"40","300","Steel","Dragon"
62,-3.02441446794561,-4,"50","200","Wood","Dragon"
62,-1.03826823242093,-2,"50","300","Wood","Dragon"
62,-1.67427889562731,-2,"60","300","Wood","Eagle"
