"resp.id","rating","price","color","zipper","finish"
56,8,"15","gray","silver","patent"
56,10,"15","black","silver","matte"
56,6,"17","navy","silver","patent"
56,6,"19","navy","silver","patent"
56,7,"17","navy","gold","patent"
56,10,"20","gray","silver","matte"
56,7,"17","gray","silver","patent"
56,10,"20","gray","silver","matte"
56,10,"20","black","silver","patent"
56,10,"20","navy","gold","matte"
57,5,"17","gray","silver","patent"
57,10,"15","navy","silver","matte"
57,3,"15","black","gold","patent"
57,4,"19","navy","gold","matte"
57,2,"19","navy","silver","patent"
57,8,"15","gray","silver","patent"
57,9,"15","black","silver","matte"
57,8,"17","navy","silver","patent"
57,2,"19","navy","silver","patent"
57,4,"17","navy","gold","patent"
57,7,"20","gray","silver","matte"
57,6,"17","gray","silver","patent"
57,7,"20","gray","silver","matte"
57,6,"20","black","silver","patent"
57,6,"20","navy","gold","matte"
58,5,"17","gray","silver","patent"
58,6,"15","navy","silver","matte"
58,8,"15","black","gold","patent"
58,7,"19","navy","gold","matte"
58,2,"19","navy","silver","patent"
58,5,"15","gray","silver","patent"
58,10,"15","black","silver","matte"
58,5,"17","navy","silver","patent"
58,2,"19","navy","silver","patent"
58,8,"17","navy","gold","patent"
58,8,"20","gray","silver","matte"
58,4,"17","gray","silver","patent"
58,6,"20","gray","silver","matte"
58,4,"20","black","silver","patent"
58,8,"20","navy","gold","matte"
59,4,"17","gray","silver","patent"
59,6,"15","navy","silver","matte"
59,10,"15","black","gold","patent"
59,2,"19","navy","gold","matte"
59,3,"19","navy","silver","patent"
59,4,"15","gray","silver","patent"
59,6,"15","black","silver","matte"
59,6,"17","navy","silver","patent"
59,3,"19","navy","silver","patent"
59,2,"17","navy","gold","patent"
59,5,"20","gray","silver","matte"
59,2,"17","gray","silver","patent"
59,6,"20","gray","silver","matte"
59,6,"20","black","silver","patent"
59,10,"20","navy","gold","matte"
60,6,"17","gray","silver","patent"
60,10,"15","navy","silver","matte"
60,9,"15","black","gold","patent"
60,4,"19","navy","gold","matte"
60,2,"19","navy","silver","patent"
60,9,"15","gray","silver","patent"
60,10,"15","black","silver","matte"
60,7,"17","navy","silver","patent"
60,6,"19","navy","silver","patent"
60,6,"17","navy","gold","patent"
60,10,"20","gray","silver","matte"
60,8,"17","gray","silver","patent"
60,10,"20","gray","silver","matte"
60,10,"20","black","silver","patent"
60,10,"20","navy","gold","matte"
61,7,"17","gray","silver","patent"
61,8,"15","navy","silver","matte"
61,10,"15","black","gold","patent"
61,9,"19","navy","gold","matte"
61,2,"19","navy","silver","patent"
61,7,"15","gray","silver","patent"
61,10,"15","black","silver","matte"
61,5,"17","navy","silver","patent"
61,2,"19","navy","silver","patent"
61,6,"17","navy","gold","patent"
61,10,"20","gray","silver","matte"
61,6,"17","gray","silver","patent"
61,9,"20","gray","silver","matte"
61,9,"20","black","silver","patent"
61,10,"20","navy","gold","matte"
62,6,"17","gray","silver","patent"
62,3,"15","navy","silver","matte"
62,10,"15","black","gold","patent"
62,4,"19","navy","gold","matte"
62,2,"19","navy","silver","patent"
62,8,"15","gray","silver","patent"
62,10,"15","black","silver","matte"
62,4,"17","navy","silver","patent"
62,4,"19","navy","silver","patent"
62,6,"17","navy","gold","patent"
62,7,"20","gray","silver","matte"
62,7,"17","gray","silver","patent"
62,7,"20","gray","silver","matte"
62,10,"20","black","silver","patent"
62,6,"20","navy","gold","matte"
63,3,"17","gray","silver","patent"
63,4,"15","navy","silver","matte"
63,10,"15","black","gold","patent"
63,7,"19","navy","gold","matte"
63,3,"19","navy","silver","patent"
63,4,"15","gray","silver","patent"
63,9,"15","black","silver","matte"
63,3,"17","navy","silver","patent"
63,2,"19","navy","silver","patent"
63,9,"17","navy","gold","patent"
63,8,"20","gray","silver","matte"
63,4,"17","gray","silver","patent"
63,3,"20","gray","silver","matte"
63,9,"20","black","silver","patent"
63,10,"20","navy","gold","matte"
64,4,"17","gray","silver","patent"
64,8,"15","navy","silver","matte"
64,8,"15","black","gold","patent"
64,6,"19","navy","gold","matte"
64,3,"19","navy","silver","patent"
64,10,"15","gray","silver","patent"
64,10,"15","black","silver","matte"
64,5,"17","navy","silver","patent"
64,2,"19","navy","silver","patent"
64,6,"17","navy","gold","patent"
64,5,"20","gray","silver","matte"
64,4,"17","gray","silver","patent"
64,7,"20","gray","silver","matte"
64,9,"20","black","silver","patent"
64,10,"20","navy","gold","matte"
65,5,"17","gray","silver","patent"
65,6,"15","navy","silver","matte"
65,10,"15","black","gold","patent"
65,4,"19","navy","gold","matte"
65,4,"19","navy","silver","patent"
65,10,"15","gray","silver","patent"
65,10,"15","black","silver","matte"
65,2,"17","navy","silver","patent"
65,2,"19","navy","silver","patent"
65,3,"17","navy","gold","patent"
65,2,"20","gray","silver","matte"
65,2,"17","gray","silver","patent"
65,2,"20","gray","silver","matte"
65,7,"20","black","silver","patent"
65,10,"20","navy","gold","matte"
66,5,"17","gray","silver","patent"
66,7,"15","navy","silver","matte"
66,10,"15","black","gold","patent"
66,5,"19","navy","gold","matte"
66,2,"19","navy","silver","patent"
66,10,"15","gray","silver","patent"
66,9,"15","black","silver","matte"
66,5,"17","navy","silver","patent"
66,2,"19","navy","silver","patent"
66,5,"17","navy","gold","patent"
66,8,"20","gray","silver","matte"
66,4,"17","gray","silver","patent"
66,8,"20","gray","silver","matte"
66,8,"20","black","silver","patent"
66,10,"20","navy","gold","matte"
67,7,"17","gray","silver","patent"
67,6,"15","navy","silver","matte"
67,10,"15","black","gold","patent"
67,4,"19","navy","gold","matte"
67,2,"19","navy","silver","patent"
67,8,"15","gray","silver","patent"
67,9,"15","black","silver","matte"
67,7,"17","navy","silver","patent"
67,5,"19","navy","silver","patent"
67,6,"17","navy","gold","patent"
67,7,"20","gray","silver","matte"
67,6,"17","gray","silver","patent"
67,8,"20","gray","silver","matte"
67,10,"20","black","silver","patent"
67,5,"20","navy","gold","matte"
68,3,"17","gray","silver","patent"
68,3,"15","navy","silver","matte"
68,10,"15","black","gold","patent"
68,2,"19","navy","gold","matte"
68,2,"19","navy","silver","patent"
68,3,"15","gray","silver","patent"
68,10,"15","black","silver","matte"
68,5,"17","navy","silver","patent"
68,2,"19","navy","silver","patent"
68,4,"17","navy","gold","patent"
68,5,"20","gray","silver","matte"
68,4,"17","gray","silver","patent"
68,3,"20","gray","silver","matte"
68,10,"20","black","silver","patent"
68,7,"20","navy","gold","matte"
69,7,"17","gray","silver","patent"
69,6,"15","navy","silver","matte"
69,9,"15","black","gold","patent"
69,4,"19","navy","gold","matte"
69,2,"19","navy","silver","patent"
69,8,"15","gray","silver","patent"
69,9,"15","black","silver","matte"
69,4,"17","navy","silver","patent"
69,2,"19","navy","silver","patent"
69,4,"17","navy","gold","patent"
69,10,"20","gray","silver","matte"
69,6,"17","gray","silver","patent"
69,10,"20","gray","silver","matte"
69,10,"20","black","silver","patent"
69,8,"20","navy","gold","matte"
70,6,"17","gray","silver","patent"
70,7,"15","navy","silver","matte"
70,9,"15","black","gold","patent"
70,7,"19","navy","gold","matte"
70,2,"19","navy","silver","patent"
70,6,"15","gray","silver","patent"
70,10,"15","black","silver","matte"
70,4,"17","navy","silver","patent"
70,2,"19","navy","silver","patent"
70,9,"17","navy","gold","patent"
70,9,"20","gray","silver","matte"
70,7,"17","gray","silver","patent"
70,9,"20","gray","silver","matte"
70,5,"20","black","silver","patent"
70,9,"20","navy","gold","matte"
71,6,"17","gray","silver","patent"
71,8,"15","navy","silver","matte"
71,10,"15","black","gold","patent"
71,2,"19","navy","gold","matte"
71,2,"19","navy","silver","patent"
71,10,"15","gray","silver","patent"
71,9,"15","black","silver","matte"
71,4,"17","navy","silver","patent"
71,2,"19","navy","silver","patent"
71,5,"17","navy","gold","patent"
71,7,"20","gray","silver","matte"
71,8,"17","gray","silver","patent"
71,6,"20","gray","silver","matte"
71,10,"20","black","silver","patent"
71,6,"20","navy","gold","matte"
72,8,"17","gray","silver","patent"
72,8,"15","navy","silver","matte"
72,10,"15","black","gold","patent"
72,3,"19","navy","gold","matte"
72,3,"19","navy","silver","patent"
72,9,"15","gray","silver","patent"
72,8,"15","black","silver","matte"
72,5,"17","navy","silver","patent"
72,2,"19","navy","silver","patent"
72,6,"17","navy","gold","patent"
72,3,"20","gray","silver","matte"
72,7,"17","gray","silver","patent"
72,5,"20","gray","silver","matte"
72,7,"20","black","silver","patent"
72,6,"20","navy","gold","matte"
73,5,"17","gray","silver","patent"
73,8,"15","navy","silver","matte"
73,10,"15","black","gold","patent"
73,5,"19","navy","gold","matte"
73,5,"19","navy","silver","patent"
73,8,"15","gray","silver","patent"
73,9,"15","black","silver","matte"
73,10,"17","navy","silver","patent"
73,2,"19","navy","silver","patent"
73,10,"17","navy","gold","patent"
73,8,"20","gray","silver","matte"
73,10,"17","gray","silver","patent"
73,8,"20","gray","silver","matte"
73,10,"20","black","silver","patent"
73,10,"20","navy","gold","matte"
74,7,"17","gray","silver","patent"
74,10,"15","navy","silver","matte"
74,10,"15","black","gold","patent"
74,2,"19","navy","gold","matte"
74,2,"19","navy","silver","patent"
74,10,"15","gray","silver","patent"
74,10,"15","black","silver","matte"
74,7,"17","navy","silver","patent"
74,6,"19","navy","silver","patent"
74,8,"17","navy","gold","patent"
74,7,"20","gray","silver","matte"
74,7,"17","gray","silver","patent"
74,6,"20","gray","silver","matte"
74,10,"20","black","silver","patent"
74,10,"20","navy","gold","matte"
75,4,"17","gray","silver","patent"
75,7,"15","navy","silver","matte"
75,8,"15","black","gold","patent"
75,5,"19","navy","gold","matte"
75,2,"19","navy","silver","patent"
75,7,"15","gray","silver","patent"
75,10,"15","black","silver","matte"
75,4,"17","navy","silver","patent"
75,2,"19","navy","silver","patent"
75,4,"17","navy","gold","patent"
75,8,"20","gray","silver","matte"
75,6,"17","gray","silver","patent"
75,8,"20","gray","silver","matte"
75,10,"20","black","silver","patent"
75,5,"20","navy","gold","matte"
76,6,"17","gray","silver","patent"
76,6,"15","navy","silver","matte"
76,10,"15","black","gold","patent"
76,4,"19","navy","gold","matte"
76,2,"19","navy","silver","patent"
76,3,"15","gray","silver","patent"
76,10,"15","black","silver","matte"
76,8,"17","navy","silver","patent"
76,2,"19","navy","silver","patent"
76,4,"17","navy","gold","patent"
76,7,"20","gray","silver","matte"
76,7,"17","gray","silver","patent"
76,7,"20","gray","silver","matte"
76,10,"20","black","silver","patent"
76,7,"20","navy","gold","matte"
77,5,"17","gray","silver","patent"
77,7,"15","navy","silver","matte"
77,10,"15","black","gold","patent"
77,9,"19","navy","gold","matte"
77,3,"19","navy","silver","patent"
77,7,"15","gray","silver","patent"
77,10,"15","black","silver","matte"
77,3,"17","navy","silver","patent"
77,2,"19","navy","silver","patent"
77,8,"17","navy","gold","patent"
77,8,"20","gray","silver","matte"
77,2,"17","gray","silver","patent"
77,7,"20","gray","silver","matte"
77,6,"20","black","silver","patent"
77,10,"20","navy","gold","matte"
78,5,"17","gray","silver","patent"
78,5,"15","navy","silver","matte"
78,7,"15","black","gold","patent"
78,2,"19","navy","gold","matte"
78,2,"19","navy","silver","patent"
78,7,"15","gray","silver","patent"
78,8,"15","black","silver","matte"
78,3,"17","navy","silver","patent"
78,2,"19","navy","silver","patent"
78,4,"17","navy","gold","patent"
78,7,"20","gray","silver","matte"
78,4,"17","gray","silver","patent"
78,9,"20","gray","silver","matte"
78,10,"20","black","silver","patent"
78,6,"20","navy","gold","matte"
79,7,"17","gray","silver","patent"
79,9,"15","navy","silver","matte"
79,10,"15","black","gold","patent"
79,7,"19","navy","gold","matte"
79,2,"19","navy","silver","patent"
79,7,"15","gray","silver","patent"
79,10,"15","black","silver","matte"
79,4,"17","navy","silver","patent"
79,6,"19","navy","silver","patent"
79,7,"17","navy","gold","patent"
79,10,"20","gray","silver","matte"
79,8,"17","gray","silver","patent"
79,10,"20","gray","silver","matte"
79,10,"20","black","silver","patent"
79,8,"20","navy","gold","matte"
80,5,"17","gray","silver","patent"
80,7,"15","navy","silver","matte"
80,9,"15","black","gold","patent"
80,3,"19","navy","gold","matte"
80,2,"19","navy","silver","patent"
80,7,"15","gray","silver","patent"
80,10,"15","black","silver","matte"
80,5,"17","navy","silver","patent"
80,3,"19","navy","silver","patent"
80,3,"17","navy","gold","patent"
80,8,"20","gray","silver","matte"
80,5,"17","gray","silver","patent"
80,8,"20","gray","silver","matte"
80,10,"20","black","silver","patent"
80,7,"20","navy","gold","matte"
81,9,"17","gray","silver","patent"
81,8,"15","navy","silver","matte"
81,10,"15","black","gold","patent"
81,2,"19","navy","gold","matte"
81,2,"19","navy","silver","patent"
81,9,"15","gray","silver","patent"
81,10,"15","black","silver","matte"
81,5,"17","navy","silver","patent"
81,3,"19","navy","silver","patent"
81,6,"17","navy","gold","patent"
81,10,"20","gray","silver","matte"
81,8,"17","gray","silver","patent"
81,10,"20","gray","silver","matte"
81,10,"20","black","silver","patent"
81,7,"20","navy","gold","matte"
82,7,"17","gray","silver","patent"
82,4,"15","navy","silver","matte"
82,10,"15","black","gold","patent"
82,3,"19","navy","gold","matte"
82,2,"19","navy","silver","patent"
82,6,"15","gray","silver","patent"
82,10,"15","black","silver","matte"
82,6,"17","navy","silver","patent"
82,2,"19","navy","silver","patent"
82,9,"17","navy","gold","patent"
82,7,"20","gray","silver","matte"
82,4,"17","gray","silver","patent"
82,8,"20","gray","silver","matte"
82,10,"20","black","silver","patent"
82,9,"20","navy","gold","matte"
83,3,"17","gray","silver","patent"
83,6,"15","navy","silver","matte"
83,10,"15","black","gold","patent"
83,2,"19","navy","gold","matte"
83,2,"19","navy","silver","patent"
83,5,"15","gray","silver","patent"
83,8,"15","black","silver","matte"
83,4,"17","navy","silver","patent"
83,2,"19","navy","silver","patent"
83,9,"17","navy","gold","patent"
83,6,"20","gray","silver","matte"
83,3,"17","gray","silver","patent"
83,5,"20","gray","silver","matte"
83,6,"20","black","silver","patent"
83,7,"20","navy","gold","matte"
84,9,"17","gray","silver","patent"
84,7,"15","navy","silver","matte"
84,10,"15","black","gold","patent"
84,2,"19","navy","gold","matte"
84,3,"19","navy","silver","patent"
84,10,"15","gray","silver","patent"
84,10,"15","black","silver","matte"
84,2,"17","navy","silver","patent"
84,2,"19","navy","silver","patent"
84,3,"17","navy","gold","patent"
84,8,"20","gray","silver","matte"
84,9,"17","gray","silver","patent"
84,10,"20","gray","silver","matte"
84,10,"20","black","silver","patent"
84,7,"20","navy","gold","matte"
85,8,"17","gray","silver","patent"
85,10,"15","navy","silver","matte"
85,7,"15","black","gold","patent"
85,6,"19","navy","gold","matte"
85,3,"19","navy","silver","patent"
85,7,"15","gray","silver","patent"
85,10,"15","black","silver","matte"
85,6,"17","navy","silver","patent"
85,2,"19","navy","silver","patent"
85,8,"17","navy","gold","patent"
85,7,"20","gray","silver","matte"
85,8,"17","gray","silver","patent"
85,4,"20","gray","silver","matte"
85,8,"20","black","silver","patent"
85,9,"20","navy","gold","matte"
86,6,"17","gray","silver","patent"
86,7,"15","navy","silver","matte"
86,10,"15","black","gold","patent"
86,3,"19","navy","gold","matte"
86,4,"19","navy","silver","patent"
86,6,"15","gray","silver","patent"
86,8,"15","black","silver","matte"
86,4,"17","navy","silver","patent"
86,2,"19","navy","silver","patent"
86,6,"17","navy","gold","patent"
86,7,"20","gray","silver","matte"
86,4,"17","gray","silver","patent"
86,8,"20","gray","silver","matte"
86,10,"20","black","silver","patent"
86,10,"20","navy","gold","matte"
87,6,"17","gray","silver","patent"
87,9,"15","navy","silver","matte"
87,10,"15","black","gold","patent"
87,7,"19","navy","gold","matte"
87,3,"19","navy","silver","patent"
87,9,"15","gray","silver","patent"
87,10,"15","black","silver","matte"
87,2,"17","navy","silver","patent"
87,2,"19","navy","silver","patent"
87,4,"17","navy","gold","patent"
87,9,"20","gray","silver","matte"
87,3,"17","gray","silver","patent"
87,9,"20","gray","silver","matte"
87,8,"20","black","silver","patent"
87,6,"20","navy","gold","matte"
88,4,"17","gray","silver","patent"
88,5,"15","navy","silver","matte"
88,8,"15","black","gold","patent"
88,2,"19","navy","gold","matte"
88,2,"19","navy","silver","patent"
88,9,"15","gray","silver","patent"
88,10,"15","black","silver","matte"
88,3,"17","navy","silver","patent"
88,2,"19","navy","silver","patent"
88,2,"17","navy","gold","patent"
88,8,"20","gray","silver","matte"
88,3,"17","gray","silver","patent"
88,10,"20","gray","silver","matte"
88,10,"20","black","silver","patent"
88,8,"20","navy","gold","matte"
89,4,"17","gray","silver","patent"
89,6,"15","navy","silver","matte"
89,10,"15","black","gold","patent"
89,3,"19","navy","gold","matte"
89,2,"19","navy","silver","patent"
89,5,"15","gray","silver","patent"
89,8,"15","black","silver","matte"
89,5,"17","navy","silver","patent"
89,3,"19","navy","silver","patent"
89,4,"17","navy","gold","patent"
89,6,"20","gray","silver","matte"
89,3,"17","gray","silver","patent"
89,4,"20","gray","silver","matte"
89,10,"20","black","silver","patent"
89,5,"20","navy","gold","matte"
90,4,"17","gray","silver","patent"
90,7,"15","navy","silver","matte"
90,10,"15","black","gold","patent"
90,2,"19","navy","gold","matte"
90,2,"19","navy","silver","patent"
90,7,"15","gray","silver","patent"
90,7,"15","black","silver","matte"
90,4,"17","navy","silver","patent"
90,4,"19","navy","silver","patent"
90,7,"17","navy","gold","patent"
90,6,"20","gray","silver","matte"
90,7,"17","gray","silver","patent"
90,7,"20","gray","silver","matte"
90,10,"20","black","silver","patent"
90,5,"20","navy","gold","matte"
91,5,"17","gray","silver","patent"
91,7,"15","navy","silver","matte"
91,8,"15","black","gold","patent"
91,3,"19","navy","gold","matte"
91,2,"19","navy","silver","patent"
91,10,"15","gray","silver","patent"
91,10,"15","black","silver","matte"
91,6,"17","navy","silver","patent"
91,2,"19","navy","silver","patent"
91,4,"17","navy","gold","patent"
91,8,"20","gray","silver","matte"
91,8,"17","gray","silver","patent"
91,8,"20","gray","silver","matte"
91,7,"20","black","silver","patent"
91,2,"20","navy","gold","matte"
92,9,"17","gray","silver","patent"
92,10,"15","navy","silver","matte"
92,10,"15","black","gold","patent"
92,10,"19","navy","gold","matte"
92,5,"19","navy","silver","patent"
92,8,"15","gray","silver","patent"
92,10,"15","black","silver","matte"
92,8,"17","navy","silver","patent"
92,2,"19","navy","silver","patent"
92,6,"17","navy","gold","patent"
92,10,"20","gray","silver","matte"
92,7,"17","gray","silver","patent"
92,10,"20","gray","silver","matte"
92,10,"20","black","silver","patent"
92,10,"20","navy","gold","matte"
93,8,"17","gray","silver","patent"
93,8,"15","navy","silver","matte"
93,10,"15","black","gold","patent"
93,2,"19","navy","gold","matte"
93,4,"19","navy","silver","patent"
93,6,"15","gray","silver","patent"
93,10,"15","black","silver","matte"
93,9,"17","navy","silver","patent"
93,5,"19","navy","silver","patent"
93,9,"17","navy","gold","patent"
93,4,"20","gray","silver","matte"
93,6,"17","gray","silver","patent"
93,2,"20","gray","silver","matte"
93,5,"20","black","silver","patent"
93,2,"20","navy","gold","matte"
94,2,"17","gray","silver","patent"
94,10,"15","navy","silver","matte"
94,6,"15","black","gold","patent"
94,6,"19","navy","gold","matte"
94,2,"19","navy","silver","patent"
94,5,"15","gray","silver","patent"
94,9,"15","black","silver","matte"
94,2,"17","navy","silver","patent"
94,2,"19","navy","silver","patent"
94,3,"17","navy","gold","patent"
94,10,"20","gray","silver","matte"
94,2,"17","gray","silver","patent"
94,8,"20","gray","silver","matte"
94,10,"20","black","silver","patent"
94,10,"20","navy","gold","matte"
95,5,"17","gray","silver","patent"
95,8,"15","navy","silver","matte"
95,8,"15","black","gold","patent"
95,4,"19","navy","gold","matte"
95,2,"19","navy","silver","patent"
95,6,"15","gray","silver","patent"
95,10,"15","black","silver","matte"
95,3,"17","navy","silver","patent"
95,2,"19","navy","silver","patent"
95,4,"17","navy","gold","patent"
95,10,"20","gray","silver","matte"
95,6,"17","gray","silver","patent"
95,10,"20","gray","silver","matte"
95,8,"20","black","silver","patent"
95,8,"20","navy","gold","matte"
96,4,"17","gray","silver","patent"
96,8,"15","navy","silver","matte"
96,10,"15","black","gold","patent"
96,4,"19","navy","gold","matte"
96,3,"19","navy","silver","patent"
96,9,"15","gray","silver","patent"
96,9,"15","black","silver","matte"
96,4,"17","navy","silver","patent"
96,2,"19","navy","silver","patent"
96,4,"17","navy","gold","patent"
96,10,"20","gray","silver","matte"
96,5,"17","gray","silver","patent"
96,10,"20","gray","silver","matte"
96,9,"20","black","silver","patent"
96,10,"20","navy","gold","matte"
97,6,"17","gray","silver","patent"
97,6,"15","navy","silver","matte"
97,10,"15","black","gold","patent"
97,3,"19","navy","gold","matte"
97,2,"19","navy","silver","patent"
97,6,"15","gray","silver","patent"
97,9,"15","black","silver","matte"
97,6,"17","navy","silver","patent"
97,5,"19","navy","silver","patent"
97,7,"17","navy","gold","patent"
97,8,"20","gray","silver","matte"
97,3,"17","gray","silver","patent"
97,9,"20","gray","silver","matte"
97,10,"20","black","silver","patent"
97,7,"20","navy","gold","matte"
98,4,"17","gray","silver","patent"
98,9,"15","navy","silver","matte"
98,9,"15","black","gold","patent"
98,4,"19","navy","gold","matte"
98,4,"19","navy","silver","patent"
98,5,"15","gray","silver","patent"
98,9,"15","black","silver","matte"
98,2,"17","navy","silver","patent"
98,2,"19","navy","silver","patent"
98,2,"17","navy","gold","patent"
98,7,"20","gray","silver","matte"
98,7,"17","gray","silver","patent"
98,7,"20","gray","silver","matte"
98,10,"20","black","silver","patent"
98,5,"20","navy","gold","matte"
99,3,"17","gray","silver","patent"
99,10,"15","navy","silver","matte"
99,9,"15","black","gold","patent"
99,5,"19","navy","gold","matte"
99,2,"19","navy","silver","patent"
99,4,"15","gray","silver","patent"
99,9,"15","black","silver","matte"
99,7,"17","navy","silver","patent"
99,3,"19","navy","silver","patent"
99,9,"17","navy","gold","patent"
99,7,"20","gray","silver","matte"
99,2,"17","gray","silver","patent"
99,3,"20","gray","silver","matte"
99,7,"20","black","silver","patent"
99,10,"20","navy","gold","matte"
100,7,"17","gray","silver","patent"
100,7,"15","navy","silver","matte"
100,10,"15","black","gold","patent"
100,3,"19","navy","gold","matte"
100,5,"19","navy","silver","patent"
100,7,"15","gray","silver","patent"
100,10,"15","black","silver","matte"
100,7,"17","navy","silver","patent"
100,2,"19","navy","silver","patent"
100,6,"17","navy","gold","patent"
100,5,"20","gray","silver","matte"
100,5,"17","gray","silver","patent"
100,6,"20","gray","silver","matte"
100,7,"20","black","silver","patent"
100,9,"20","navy","gold","matte"
101,7,"17","gray","silver","patent"
101,6,"15","navy","silver","matte"
101,10,"15","black","gold","patent"
101,4,"19","navy","gold","matte"
101,2,"19","navy","silver","patent"
101,8,"15","gray","silver","patent"
101,10,"15","black","silver","matte"
101,4,"17","navy","silver","patent"
101,3,"19","navy","silver","patent"
101,6,"17","navy","gold","patent"
101,10,"20","gray","silver","matte"
101,7,"17","gray","silver","patent"
101,10,"20","gray","silver","matte"
101,9,"20","black","silver","patent"
101,9,"20","navy","gold","matte"
102,2,"17","gray","silver","patent"
102,9,"15","navy","silver","matte"
102,4,"15","black","gold","patent"
102,6,"19","navy","gold","matte"
102,4,"19","navy","silver","patent"
102,7,"15","gray","silver","patent"
102,10,"15","black","silver","matte"
102,9,"17","navy","silver","patent"
102,6,"19","navy","silver","patent"
102,6,"17","navy","gold","patent"
102,10,"20","gray","silver","matte"
102,6,"17","gray","silver","patent"
102,10,"20","gray","silver","matte"
102,8,"20","black","silver","patent"
102,10,"20","navy","gold","matte"
103,8,"17","gray","silver","patent"
103,9,"15","navy","silver","matte"
103,10,"15","black","gold","patent"
103,7,"19","navy","gold","matte"
103,3,"19","navy","silver","patent"
103,8,"15","gray","silver","patent"
103,10,"15","black","silver","matte"
103,2,"17","navy","silver","patent"
103,2,"19","navy","silver","patent"
103,6,"17","navy","gold","patent"
103,10,"20","gray","silver","matte"
103,5,"17","gray","silver","patent"
103,9,"20","gray","silver","matte"
103,8,"20","black","silver","patent"
103,10,"20","navy","gold","matte"
104,6,"17","gray","silver","patent"
104,8,"15","navy","silver","matte"
104,10,"15","black","gold","patent"
104,2,"19","navy","gold","matte"
104,2,"19","navy","silver","patent"
104,7,"15","gray","silver","patent"
104,10,"15","black","silver","matte"
104,4,"17","navy","silver","patent"
104,3,"19","navy","silver","patent"
104,4,"17","navy","gold","patent"
104,8,"20","gray","silver","matte"
104,3,"17","gray","silver","patent"
104,9,"20","gray","silver","matte"
104,8,"20","black","silver","patent"
104,8,"20","navy","gold","matte"
105,6,"17","gray","silver","patent"
105,8,"15","navy","silver","matte"
105,7,"15","black","gold","patent"
105,6,"19","navy","gold","matte"
105,3,"19","navy","silver","patent"
105,6,"15","gray","silver","patent"
105,10,"15","black","silver","matte"
105,2,"17","navy","silver","patent"
105,3,"19","navy","silver","patent"
105,4,"17","navy","gold","patent"
105,9,"20","gray","silver","matte"
105,5,"17","gray","silver","patent"
105,9,"20","gray","silver","matte"
105,10,"20","black","silver","patent"
105,7,"20","navy","gold","matte"
106,7,"17","gray","silver","patent"
106,6,"15","navy","silver","matte"
106,10,"15","black","gold","patent"
106,5,"19","navy","gold","matte"
106,2,"19","navy","silver","patent"
106,8,"15","gray","silver","patent"
106,10,"15","black","silver","matte"
106,5,"17","navy","silver","patent"
106,2,"19","navy","silver","patent"
106,4,"17","navy","gold","patent"
106,5,"20","gray","silver","matte"
106,5,"17","gray","silver","patent"
106,5,"20","gray","silver","matte"
106,10,"20","black","silver","patent"
106,6,"20","navy","gold","matte"
107,6,"17","gray","silver","patent"
107,10,"15","navy","silver","matte"
107,9,"15","black","gold","patent"
107,8,"19","navy","gold","matte"
107,5,"19","navy","silver","patent"
107,5,"15","gray","silver","patent"
107,10,"15","black","silver","matte"
107,5,"17","navy","silver","patent"
107,6,"19","navy","silver","patent"
107,2,"17","navy","gold","patent"
107,9,"20","gray","silver","matte"
107,4,"17","gray","silver","patent"
107,10,"20","gray","silver","matte"
107,10,"20","black","silver","patent"
107,10,"20","navy","gold","matte"
108,7,"17","gray","silver","patent"
108,7,"15","navy","silver","matte"
108,10,"15","black","gold","patent"
108,2,"19","navy","gold","matte"
108,2,"19","navy","silver","patent"
108,8,"15","gray","silver","patent"
108,10,"15","black","silver","matte"
108,5,"17","navy","silver","patent"
108,3,"19","navy","silver","patent"
108,4,"17","navy","gold","patent"
108,6,"20","gray","silver","matte"
108,7,"17","gray","silver","patent"
108,7,"20","gray","silver","matte"
108,7,"20","black","silver","patent"
108,6,"20","navy","gold","matte"
109,5,"17","gray","silver","patent"
109,9,"15","navy","silver","matte"
109,10,"15","black","gold","patent"
109,2,"19","navy","gold","matte"
109,5,"19","navy","silver","patent"
109,8,"15","gray","silver","patent"
109,9,"15","black","silver","matte"
109,10,"17","navy","silver","patent"
109,6,"19","navy","silver","patent"
109,8,"17","navy","gold","patent"
109,6,"20","gray","silver","matte"
109,7,"17","gray","silver","patent"
109,8,"20","gray","silver","matte"
109,10,"20","black","silver","patent"
109,7,"20","navy","gold","matte"
110,6,"17","gray","silver","patent"
110,7,"15","navy","silver","matte"
110,10,"15","black","gold","patent"
110,5,"19","navy","gold","matte"
110,2,"19","navy","silver","patent"
110,8,"15","gray","silver","patent"
110,10,"15","black","silver","matte"
110,3,"17","navy","silver","patent"
110,3,"19","navy","silver","patent"
110,5,"17","navy","gold","patent"
110,7,"20","gray","silver","matte"
110,7,"17","gray","silver","patent"
110,7,"20","gray","silver","matte"
110,6,"20","black","silver","patent"
110,5,"20","navy","gold","matte"
111,4,"17","gray","silver","patent"
111,7,"15","navy","silver","matte"
111,8,"15","black","gold","patent"
111,6,"19","navy","gold","matte"
111,2,"19","navy","silver","patent"
111,6,"15","gray","silver","patent"
111,10,"15","black","silver","matte"
111,4,"17","navy","silver","patent"
111,4,"19","navy","silver","patent"
111,4,"17","navy","gold","patent"
111,7,"20","gray","silver","matte"
111,4,"17","gray","silver","patent"
